Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX805,25-Apr-17,319,0910/25,BLL,1105/25,LHR
XX700,25-Apr-17,32A,0910/25,LHR,1130/25,VIE
XX1310,25-Apr-17,319,0910/25,LHR,1050/25,ABZ
XX367,25-Apr-17,32A,0910/25,MRS,1115/25,LHR
XX930,25-Apr-17,32A,0915/25,LHR,1110/25,MUC
XX373,25-Apr-17,319,0915/25,TLS,1115/25,LHR
XX139,25-Apr-17,789,0915/25,LHR,1815/25,BOM
XX791,25-Apr-17,32A,0915/25,GOT,1130/25,LHR
XX2607,25-Apr-17,32E,0915/25,NAP,1205/25,LGW
XX676,25-Apr-17,32A,0920/25,LHR,1325/25,IST
XX855,25-Apr-17,32A,0920/25,PRG,1130/25,LHR
XX977,25-Apr-17,319,0920/25,HAJ,1100/25,LHR
XX919,25-Apr-17,319,0920/25,STR,1110/25,LHR
XX2157,25-Apr-17,77D,0920/25,LGW,1750/25,ANU
XX393,25-Apr-17,32A,0925/25,BRU,1040/25,LHR
XX574,25-Apr-17,319,0925/25,LHR,1125/25,LIN
XX143,25-Apr-17,789,0925/25,LHR,1755/25,DEL
XX565,25-Apr-17,32A,0930/25,LIN,1135/25,LHR
XX417,25-Apr-17,32A,0930/25,LUX,1100/25,LHR
XX065,25-Apr-17,74V,0930/25,LHR,1800/25,NBO
XX2960,25-Apr-17,32M,0935/25,LGW,1105/25,GLA
XX834,25-Apr-17,32A,0935/25,LHR,1105/25,DUB
XX1479,25-Apr-17,32J,0935/25,GLA,1110/25,LHR
XX777,25-Apr-17,32A,0935/25,ARN,1220/25,LHR
XX479,25-Apr-17,32A,0935/25,BCN,1200/25,LHR
XX763,25-Apr-17,319,0935/25,OSL,1205/25,LHR
XX2713,25-Apr-17,31N,0935/25,AGP,1230/25,LGW
XX2583,25-Apr-17,32E,0935/25,VCE,1150/25,LGW
XX185,25-Apr-17,77Z,0935/25,LHR,1720/25,EWR
XX962,25-Apr-17,319,0940/25,LHR,1120/25,HAM
XX431,25-Apr-17,319,0940/25,AMS,1100/25,LHR
XX546,25-Apr-17,321,0940/25,LHR,1210/25,FCO
XX207,25-Apr-17,74V,0940/25,LHR,1900/25,MIA
XX553,25-Apr-17,767,0945/25,FCO,1235/25,LHR
XX2679,25-Apr-17,32M,0945/25,DBV,1235/25,LGW
XX938,25-Apr-17,32A,0945/25,LHR,1110/25,DUS
XX847,25-Apr-17,32A,0945/25,WAW,1230/25,LHR
XX2597,25-Apr-17,31N,0950/25,VRN,1150/25,LGW
XX2760,25-Apr-17,31N,0950/25,LGW,1110/25,AMS
XX343,25-Apr-17,321,0950/25,NCE,1205/25,LHR
XX295,25-Apr-17,74S,0950/25,LHR,1825/25,ORD
XX992,25-Apr-17,32A,0950/25,LHR,1140/25,TXL
XX474,25-Apr-17,32A,0950/25,LHR,1200/25,BCN
XX753,25-Apr-17,319,0955/25,BSL,1140/25,LHR
XX697,25-Apr-17,32A,0955/25,VIE,1225/25,LHR
XX573,25-Apr-17,319,0955/25,MXP,1200/25,LHR
XX235,25-Apr-17,32J,0955/25,LHR,1350/25,DME
XX727,25-Apr-17,32Z,0955/25,GVA,1140/25,LHR
XX907,25-Apr-17,319,1000/25,FRA,1155/25,LHR
XX886,25-Apr-17,321,1000/25,LHR,1320/25,OTP
XX904,25-Apr-17,319,1000/25,LHR,1145/25,FRA
XX827,25-Apr-17,319,1005/25,DUB,1135/25,LHR
XX308,25-Apr-17,319,1005/25,LHR,1125/25,CDG
XX1307,25-Apr-17,32A,1005/25,ABZ,1145/25,LHR
XX309,25-Apr-17,321,1010/25,CDG,1130/25,LHR
XX501,25-Apr-17,32A,1010/25,LIS,1300/25,LHR
XX213,25-Apr-17,74S,1015/25,LHR,1730/25,BOS
XX2645,25-Apr-17,32U,1015/25,MLA,1335/25,LGW
XX541,25-Apr-17,32A,1020/25,BLQ,1240/25,LHR
XX173,25-Apr-17,74S,1020/25,LHR,1805/25,JFK
XX467,25-Apr-17,32A,1020/25,BIO,1215/25,LHR
XX459,25-Apr-17,77Y,1020/25,MAD,1250/25,LHR
XX778,25-Apr-17,319,1020/25,LHR,1255/25,ARN
XX2037,25-Apr-17,77D,1020/25,LGW,1935/25,MCO
XX2279,25-Apr-17,77K,1025/25,LGW,2120/25,OAK
XX285,25-Apr-17,74S,1025/25,LHR,2120/25,SFO
XX1430,25-Apr-17,32A,1025/25,LHR,1150/25,BHD
XX794,25-Apr-17,32A,1025/25,LHR,1320/25,HEL
XX1327,25-Apr-17,32Z,1025/25,NCL,1145/25,LHR
XX1443,25-Apr-17,32A,1025/25,EDI,1200/25,LHR
XX983,25-Apr-17,319,1025/25,TXL,1230/25,LHR
XX2155,25-Apr-17,77C,1025/25,LGW,1905/25,BGI
XX849,25-Apr-17,319,1030/25,ZAG,1300/25,LHR
XX075,25-Apr-17,77Y,1030/25,LHR,1655/25,LOS
XX2600,25-Apr-17,31N,1030/25,LGW,1240/25,PSA
XX344,25-Apr-17,319,1030/25,LHR,1235/25,NCE
XX611,25-Apr-17,32A,1030/25,PMO,1325/25,LHR
XX730,25-Apr-17,319,1035/25,LHR,1220/25,GVA
XX702,25-Apr-17,32A,1035/25,LHR,1255/25,VIE
XX605,25-Apr-17,321,1035/25,PSA,1300/25,LHR
XX951,25-Apr-17,32A,1040/25,MUC,1245/25,LHR
XX007,25-Apr-17,77G,1040/25,LHR,2215/25,HND
XX1442,25-Apr-17,319,1040/25,LHR,1205/25,EDI
XX434,25-Apr-17,32A,1045/25,LHR,1205/25,AMS
XX746,25-Apr-17,319,1045/25,LHR,1235/25,SVG
XX2940,25-Apr-17,31N,1045/25,LGW,1215/25,EDI
XX662,25-Apr-17,767,1045/25,LHR,1520/25,LCA
XX2586,25-Apr-17,31N,1050/25,LGW,1300/25,VCE
XX679,25-Apr-17,32A,1050/25,IST,1505/25,LHR
XX001,25-Apr-17,318,1050/25,SNN,1805/25,JFK
XX2794,25-Apr-17,32E,1050/25,LGW,1315/25,VLC
XX549,25-Apr-17,319,1055/25,FCO,1350/25,LHR
XX877,25-Apr-17,32A,1055/25,TLL,1400/25,LHR
XX334,25-Apr-17,319,1055/25,LHR,1220/25,ORY
XX125,25-Apr-17,77X,1055/25,LHR,1730/25,BAH
XX2205,25-Apr-17,77D,1055/25,LGW,2000/25,PUJ
XX1308,25-Apr-17,319,1055/25,LHR,1235/25,ABZ
XX193,25-Apr-17,74S,1055/25,LHR,2045/25,DFW
XX1482,25-Apr-17,32C,1055/25,LHR,1225/25,GLA
XX2543,25-Apr-17,32E,1055/25,FCO,1345/25,LGW
XX562,25-Apr-17,32A,1100/25,LHR,1300/25,LIN
XX191,25-Apr-17,789,1100/25,LHR,2120/25,AUS
XX1391,25-Apr-17,319,1100/25,MAN,1210/25,LHR
XX1469,25-Apr-17,32A,1105/25,INV,1240/25,LHR
XX579,25-Apr-17,321,1110/25,VCE,1330/25,LHR
XX713,25-Apr-17,319,1110/25,ZRH,1305/25,LHR
XX729,25-Apr-17,319,1110/25,GVA,1255/25,LHR
XX2167,25-Apr-17,77C,1110/25,LGW,2035/25,TPA
XX1388,25-Apr-17,321,1110/25,LHR,1215/25,MAN
XX1483,25-Apr-17,32A,1110/25,GLA,1240/25,LHR
XX2772,25-Apr-17,31N,1110/25,LGW,1215/25,JER
XX867,25-Apr-17,32A,1115/25,BUD,1400/25,LHR
XX714,25-Apr-17,32A,1115/25,LHR,1305/25,ZRH
XX577,25-Apr-17,319,1120/25,LIN,1325/25,LHR
XX271,25-Apr-17,74V,1120/25,LHR,2205/25,LAS
XX015,24-Apr-17,77G,1125/25,SIN,1910/25,SYD
XX490,25-Apr-17,32A,1125/25,LHR,1420/25,GIB
XX883,25-Apr-17,32A,1125/25,KBP,1505/25,LHR
XX2547,25-Apr-17,32E,1125/25,ALG,1420/25,LGW
XX394,25-Apr-17,319,1125/25,LHR,1240/25,BRU
XX1311,25-Apr-17,319,1130/25,ABZ,1310/25,LHR
XX891,25-Apr-17,32A,1130/25,SOF,1500/25,LHR
XX775,25-Apr-17,321,1130/25,ARN,1415/25,LHR
XX485,25-Apr-17,32A,1130/25,BCN,1355/25,LHR
XX017,25-Apr-17,78B,1135/25,LHR,2230/25,ICN
XX759,25-Apr-17,319,1135/25,BGO,1345/25,LHR
XX815,25-Apr-17,319,1135/25,CPH,1345/25,LHR
XX665,25-Apr-17,32A,1140/25,LCA,1645/25,LHR
XX952,25-Apr-17,32A,1140/25,LHR,1335/25,MUC
XX073,25-Apr-17,789,1140/25,LHR,1855/25,AUH
XX067,25-Apr-17,74S,1140/25,LHR,1925/25,PHL
XX863,25-Apr-17,32A,1140/25,PRG,1350/25,LHR
XX560,25-Apr-17,767,1145/25,LHR,1420/25,FCO
XX984,25-Apr-17,32A,1145/25,LHR,1340/25,TXL
XX1342,25-Apr-17,319,1145/25,LHR,1250/25,LBA
XX2695,25-Apr-17,32M,1145/25,FAO,1435/25,LGW
XX2961,25-Apr-17,32M,1145/25,GLA,1320/25,LGW
XX238,25-Apr-17,77Y,1145/25,BOS,1820/25,LHR
XX835,25-Apr-17,32A,1150/25,DUB,1325/25,LHR
XX347,25-Apr-17,321,1155/25,NCE,1410/25,LHR
XX1416,25-Apr-17,319,1155/25,LHR,1320/25,BHD
XX438,25-Apr-17,32A,1155/25,LHR,1315/25,AMS
XX107,25-Apr-17,74V,1155/25,LHR,1910/25,DXB
XX178,25-Apr-17,74S,1155/25,JFK,1845/25,LHR
XX2761,25-Apr-17,31N,1155/25,AMS,1310/25,LGW
XX177,25-Apr-17,77Y,1200/25,LHR,1955/25,JFK
XX939,25-Apr-17,32A,1200/25,DUS,1330/25,LHR
XX035,25-Apr-17,78B,1205/25,LHR,2200/25,MAA
XX1446,25-Apr-17,32J,1205/25,LHR,1335/25,EDI
XX368,25-Apr-17,32A,1205/25,LHR,1400/25,MRS
XX1484,25-Apr-17,319,1205/25,LHR,1335/25,GLA
XX969,25-Apr-17,319,1210/25,HAM,1355/25,LHR
XX093,25-Apr-17,74S,1210/25,LHR,1955/25,YYZ
XX2730,25-Apr-17,32E,1210/25,LGW,1650/25,TFS
XX836,25-Apr-17,319,1215/25,LHR,1340/25,DUB
XX315,25-Apr-17,319,1215/25,CDG,1335/25,LHR
XX632,25-Apr-17,767,1215/25,LHR,1555/25,ATH
XX2715,25-Apr-17,32E,1215/25,AGP,1510/25,LGW
XX1332,25-Apr-17,319,1220/25,LHR,1335/25,NCL
XX701,25-Apr-17,32A,1220/25,VIE,1450/25,LHR
XX2578,25-Apr-17,32G,1220/25,LGW,1415/25,TRN
XX575,25-Apr-17,319,1220/25,LIN,1425/25,LHR
XX314,25-Apr-17,319,1220/25,LHR,1340/25,CDG
XX940,25-Apr-17,32A,1220/25,LHR,1345/25,DUS
XX2696,25-Apr-17,32E,1225/25,LGW,1520/25,FAO
XX860,25-Apr-17,32A,1225/25,LHR,1430/25,PRG
XX780,25-Apr-17,767,1225/25,LHR,1500/25,ARN
XX766,25-Apr-17,319,1225/25,LHR,1445/25,OSL
XX879,25-Apr-17,32A,1230/25,LED,1605/25,LHR
XX905,25-Apr-17,319,1230/25,FRA,1420/25,LHR
XX993,25-Apr-17,32A,1230/25,TXL,1435/25,LHR
XX1415,25-Apr-17,32A,1230/25,BHD,1355/25,LHR
XX641,25-Apr-17,32A,1230/25,ATH,1630/25,LHR
XX2039,25-Apr-17,77K,1230/25,LGW,2155/25,MCO
XX169,25-Apr-17,77Z,1240/25,LHR,2355/25,PVG
XX974,25-Apr-17,32A,1240/25,LHR,1420/25,HAM
XX2624,25-Apr-17,32E,1240/25,LGW,1445/25,NCE
XX396,25-Apr-17,319,1240/25,LHR,1355/25,BRU
XX263,25-Apr-17,77X,1245/25,LHR,1930/25,RUH
XX209,25-Apr-17,38A,1245/25,LHR,2215/25,MIA
XX1445,25-Apr-17,319,1245/25,EDI,1415/25,LHR
XX908,25-Apr-17,32A,1245/25,LHR,1430/25,FRA
XX810,25-Apr-17,32Z,1250/25,LHR,1450/25,CPH
XX850,25-Apr-17,32A,1250/25,LHR,1515/25,WAW
XX374,25-Apr-17,321,1255/25,LHR,1445/25,TLS
XX1444,25-Apr-17,319,1255/25,LHR,1420/25,EDI
XX2773,25-Apr-17,31N,1255/25,JER,1355/25,LGW
XX081,25-Apr-17,74V,1255/25,LHR,1925/25,ACC
XX435,25-Apr-17,32A,1255/25,AMS,1420/25,LHR
XX1394,25-Apr-17,32Z,1300/25,LHR,1405/25,MAN
XX1395,25-Apr-17,321,1300/25,MAN,1405/25,LHR
XX2584,25-Apr-17,31N,1300/25,LGW,1510/25,VCE
XX475,25-Apr-17,32A,1300/25,BCN,1525/25,LHR
XX732,25-Apr-17,319,1300/25,LHR,1445/25,GVA
XX460,25-Apr-17,319,1305/25,LHR,1530/25,MAD
XX1487,25-Apr-17,32C,1305/25,GLA,1435/25,LHR
XX731,25-Apr-17,319,1305/25,GVA,1450/25,LHR
XX232,25-Apr-17,77Y,1305/25,DME,1700/25,LHR
XX830,25-Apr-17,321,1305/25,LHR,1430/25,DUB
XX547,25-Apr-17,321,1310/25,FCO,1555/25,LHR
XX287,25-Apr-17,38A,1310/25,LHR,0010/26,SFO
XX243,25-Apr-17,74S,1310/25,LHR,0035/26,MEX
XX119,25-Apr-17,77J,1315/25,LHR,2310/25,BLR
XX1312,25-Apr-17,32A,1315/25,LHR,1455/25,ABZ
XX335,25-Apr-17,319,1315/25,ORY,1440/25,LHR
XX362,25-Apr-17,32A,1315/25,LHR,1500/25,LYS
XX747,25-Apr-17,319,1315/25,SVG,1520/25,LHR
XX480,25-Apr-17,32A,1320/25,LHR,1530/25,BCN
XX197,25-Apr-17,77Z,1320/25,LHR,2335/25,IAH
XX1309,25-Apr-17,319,1320/25,ABZ,1500/25,LHR
XX556,25-Apr-17,321,1320/25,LHR,1550/25,FCO
XX818,25-Apr-17,319,1325/25,LHR,1520/25,CPH
XX395,25-Apr-17,319,1325/25,BRU,1445/25,LHR
XX1343,25-Apr-17,319,1325/25,LBA,1435/25,LHR
XX2666,25-Apr-17,32M,1325/25,LGW,1710/25,RAK
XX345,25-Apr-17,319,1325/25,NCE,1535/25,LHR
XX354,25-Apr-17,32A,1325/25,LHR,1535/25,NCE
XX2941,25-Apr-17,31N,1330/25,EDI,1505/25,LGW
XX115,25-Apr-17,77Y,1330/25,LHR,2120/25,JFK
XX2601,25-Apr-17,31N,1330/25,PSA,1545/25,LGW
XX1334,25-Apr-17,32A,1335/25,LHR,1450/25,NCL
XX164,25-Apr-17,789,1335/25,TLV,1855/25,LHR
XX149,25-Apr-17,32J,1340/25,LHR,1830/25,BEY
XX289,25-Apr-17,74V,1340/25,LHR,0025/26,PHX
XX432,25-Apr-17,321,1340/25,LHR,1500/25,AMS
XX703,25-Apr-17,32A,1340/25,VIE,1610/25,LHR
XX779,25-Apr-17,319,1340/25,ARN,1625/25,LHR
XX219,25-Apr-17,74V,1340/25,LHR,2330/25,DEN
XX715,25-Apr-17,32A,1345/25,ZRH,1540/25,LHR
XX2581,25-Apr-17,31N,1345/25,VCE,1600/25,LGW
XX716,25-Apr-17,767,1345/25,LHR,1535/25,ZRH
XX2594,25-Apr-17,32M,1345/25,LGW,1650/25,CTA
XX868,25-Apr-17,32A,1350/25,LHR,1620/25,BUD
XX563,25-Apr-17,32A,1350/25,LIN,1555/25,LHR
XX2652,25-Apr-17,31N,1355/25,LGW,1555/25,SZG
XX279,25-Apr-17,789,1355/25,LHR,0055/26,SJC
XX316,25-Apr-17,319,1355/25,LHR,1515/25,CDG
XX542,25-Apr-17,32A,1355/25,LHR,1605/25,BLQ
XX2795,25-Apr-17,32E,1400/25,VLC,1630/25,LGW
XX960,25-Apr-17,32A,1400/25,LHR,1600/25,MUC
XX2233,25-Apr-17,77C,1400/25,LGW,2130/25,BDA
XX2708,25-Apr-17,32E,1400/25,LGW,1615/25,BCN
XX2610,25-Apr-17,31N,1405/25,LGW,1650/25,NAP
XX566,25-Apr-17,319,1405/25,LHR,1610/25,MXP
XX1417,25-Apr-17,319,1405/25,BHD,1530/25,LHR
XX910,25-Apr-17,319,1405/25,LHR,1555/25,FRA
XX462,25-Apr-17,321,1410/25,LHR,1640/25,MAD
XX799,25-Apr-17,32A,1410/25,HEL,1720/25,LHR
XX942,25-Apr-17,32A,1410/25,LHR,1540/25,DUS
XX734,25-Apr-17,319,1410/25,LHR,1600/25,GVA
XX568,25-Apr-17,319,1415/25,LHR,1620/25,LIN
XX887,25-Apr-17,321,1415/25,OTP,1745/25,LHR
XX502,25-Apr-17,32A,1415/25,LHR,1705/25,LIS
XX1489,25-Apr-17,319,1415/25,GLA,1545/25,LHR
XX1448,25-Apr-17,32A,1420/25,LHR,1550/25,EDI
XX837,25-Apr-17,319,1420/25,DUB,1545/25,LHR
XX754,25-Apr-17,319,1420/25,LHR,1600/25,BSL
XX439,25-Apr-17,32A,1420/25,AMS,1540/25,LHR
XX1453,25-Apr-17,32J,1420/25,EDI,1550/25,LHR
XX277,25-Apr-17,78B,1420/25,LHR,2345/25,HYD
XX273,25-Apr-17,77G,1420/25,LHR,0145/26,SAN
XX953,25-Apr-17,32A,1425/25,MUC,1630/25,LHR
XX1333,25-Apr-17,319,1425/25,NCL,1545/25,LHR
XX049,25-Apr-17,74V,1430/25,LHR,0010/26,SEA
XX986,25-Apr-17,32A,1430/25,LHR,1625/25,TXL
XX704,25-Apr-17,32A,1430/25,LHR,1650/25,VIE
XX2798,25-Apr-17,32U,1430/25,LGW,1715/25,SVQ
XX319,25-Apr-17,319,1435/25,CDG,1555/25,LHR
XX966,25-Apr-17,319,1435/25,LHR,1620/25,HAM
XX677,25-Apr-17,32A,1435/25,IST,1840/25,LHR
XX016,25-Apr-17,77G,1435/25,SIN,0405/26,LHR
XX920,25-Apr-17,319,1440/25,LHR,1630/25,STR
XX2688,25-Apr-17,32E,1440/25,LGW,1650/25,GOA
XX397,25-Apr-17,319,1440/25,BRU,1555/25,LHR
XX941,25-Apr-17,32A,1440/25,DUS,1610/25,LHR
XX229,25-Apr-17,78B,1440/25,LHR,2235/25,BWI
XX005,25-Apr-17,789,1445/25,LHR,0225/26,NRT
XX985,25-Apr-17,32A,1445/25,TXL,1645/25,LHR
XX1396,25-Apr-17,32A,1445/25,LHR,1555/25,MAN
XX2774,25-Apr-17,31N,1450/25,LGW,1555/25,JER
XX450,25-Apr-17,321,1450/25,LHR,1715/25,PMI
XX448,25-Apr-17,32A,1450/25,LHR,1725/25,MJV
XX369,25-Apr-17,32A,1450/25,MRS,1650/25,LHR
XX1399,25-Apr-17,32Z,1455/25,MAN,1600/25,LHR
XX931,25-Apr-17,32A,1455/25,MUC,1655/25,LHR
XX227,25-Apr-17,77Y,1455/25,LHR,0010/26,ATL
XX009,25-Apr-17,77J,1500/25,LHR,0240/26,BKK
XX2579,25-Apr-17,32G,1500/25,TRN,1650/25,LGW
XX1447,25-Apr-17,319,1500/25,EDI,1625/25,LHR
XX1314,25-Apr-17,319,1500/25,LHR,1640/25,ABZ
XX113,25-Apr-17,77Z,1505/25,LHR,2305/25,JFK
XX297,25-Apr-17,74S,1505/25,LHR,2340/25,ORD
XX147,25-Apr-17,32J,1505/25,LHR,2020/25,AMM
XX975,25-Apr-17,32A,1510/25,HAM,1655/25,LHR
XX269,25-Apr-17,38A,1510/25,LHR,0220/26,LAX
XX234,25-Apr-17,32J,1510/25,DME,1920/25,LHR
XX032,25-Apr-17,38A,1510/25,HKG,0350/26,LHR
XX2762,25-Apr-17,32E,1510/25,LGW,1630/25,AMS
XX034,25-Apr-17,789,1510/25,KUL,0425/26,LHR
XX440,25-Apr-17,321,1510/25,LHR,1630/25,AMS
XX491,25-Apr-17,32A,1510/25,GIB,1805/25,LHR
XX912,25-Apr-17,319,1510/25,LHR,1655/25,FRA
XX861,25-Apr-17,32A,1515/25,PRG,1720/25,LHR
XX2648,25-Apr-17,32M,1515/25,LGW,1810/25,TIA
XX398,25-Apr-17,319,1515/25,LHR,1630/25,BRU
XX792,25-Apr-17,32A,1515/25,LHR,1720/25,GOT
XX012,25-Apr-17,38A,1515/25,SIN,0450/26,LHR
XX348,25-Apr-17,321,1515/25,LHR,1725/25,NCE
XX039,25-Apr-17,77G,1520/25,LHR,0130/26,PEK
XX336,25-Apr-17,319,1520/25,LHR,1645/25,ORY
XX909,25-Apr-17,32A,1520/25,FRA,1710/25,LHR
XX1488,25-Apr-17,321,1520/25,LHR,1650/25,GLA
XX806,25-Apr-17,319,1520/25,LHR,1700/25,BLL
XX2716,25-Apr-17,32M,1525/25,LGW,1820/25,AGP
XX767,25-Apr-17,319,1525/25,OSL,1750/25,LHR
XX559,25-Apr-17,767,1530/25,FCO,1810/25,LHR
XX829,25-Apr-17,321,1530/25,DUB,1700/25,LHR
XX954,25-Apr-17,319,1530/25,LHR,1725/25,MUC
XX1452,25-Apr-17,319,1530/25,LHR,1655/25,EDI
XX820,25-Apr-17,32A,1530/25,LHR,1730/25,CPH
XX1335,25-Apr-17,32A,1530/25,NCL,1645/25,LHR
XX2273,25-Apr-17,77D,1535/25,LGW,2330/25,JFK
XX1313,25-Apr-17,32A,1535/25,ABZ,1710/25,LHR
XX733,25-Apr-17,319,1535/25,GVA,1715/25,LHR
XX2625,25-Apr-17,32E,1535/25,NCE,1735/25,LGW
XX856,25-Apr-17,32A,1535/25,LHR,1735/25,PRG
XX486,25-Apr-17,32A,1540/25,LHR,1750/25,BCN
XX275,25-Apr-17,74V,1540/25,LHR,0220/26,LAS
XX375,25-Apr-17,321,1540/25,TLS,1735/25,LHR
XX028,25-Apr-17,77G,1545/25,HKG,0435/26,LHR
XX1418,25-Apr-17,32C,1545/25,LHR,1710/25,BHD
XX363,25-Apr-17,32A,1545/25,LYS,1725/25,LHR
XX203,25-Apr-17,74S,1545/25,LHR,2320/25,BOS
XX464,25-Apr-17,319,1545/25,LHR,1810/25,MAD
XX167,25-Apr-17,77Y,1545/25,LHR,2035/25,TLV
XX872,25-Apr-17,32A,1555/25,LHR,1825/25,KRK
XX433,25-Apr-17,321,1555/25,AMS,1710/25,LHR
XX2585,25-Apr-17,31N,1555/25,VCE,1805/25,LGW
XX2944,25-Apr-17,31N,1555/25,LGW,1725/25,EDI
XX189,25-Apr-17,789,1555/25,LHR,2345/25,EWR
XX782,25-Apr-17,32A,1600/25,LHR,1835/25,ARN
XX099,25-Apr-17,77Y,1600/25,LHR,2350/25,YYZ
XX781,25-Apr-17,767,1605/25,ARN,1850/25,LHR
XX2697,25-Apr-17,32E,1605/25,FAO,1850/25,LGW
XX994,25-Apr-17,319,1605/25,LHR,1800/25,TXL
XX323,25-Apr-17,319,1610/25,CDG,1725/25,LHR
XX470,25-Apr-17,32A,1610/25,LHR,1820/25,BCN
XX978,25-Apr-17,319,1610/25,LHR,1745/25,HAJ
XX851,25-Apr-17,32A,1615/25,WAW,1855/25,LHR
XX155,25-Apr-17,78B,1615/25,LHR,2055/25,CAI
XX370,25-Apr-17,32A,1615/25,LHR,1815/25,MRS
XX461,25-Apr-17,319,1615/25,MAD,1840/25,LHR
XX819,25-Apr-17,319,1615/25,CPH,1820/25,LHR
XX2964,25-Apr-17,31N,1615/25,LGW,1745/25,GLA
XX481,25-Apr-17,32A,1615/25,BCN,1835/25,LHR
XX085,25-Apr-17,74V,1620/25,LHR,0150/26,YVR
XX2782,25-Apr-17,32E,1620/25,LGW,1845/25,OPO
XX293,25-Apr-17,74V,1620/25,LHR,0020/26,IAD
XX956,25-Apr-17,319,1620/25,LHR,1815/25,MUC
XX244,25-Apr-17,77J,1620/25,EZE,0535/26,LHR
XX1454,25-Apr-17,319,1625/25,LHR,1750/25,EDI
XX944,25-Apr-17,319,1625/25,LHR,1750/25,DUS
XX1455,25-Apr-17,32A,1630/25,EDI,1755/25,LHR
XX943,25-Apr-17,32A,1630/25,DUS,1755/25,LHR
XX768,25-Apr-17,319,1630/25,LHR,1845/25,OSL
XX1344,25-Apr-17,319,1630/25,LHR,1735/25,LBA
XX2776,25-Apr-17,31N,1635/25,LGW,1740/25,JER
XX809,25-Apr-17,32Z,1635/25,CPH,1845/25,LHR
XX2775,25-Apr-17,31N,1635/25,JER,1735/25,LGW
XX663,25-Apr-17,767,1635/25,LCA,2130/25,LHR
XX355,25-Apr-17,32A,1635/25,NCE,1845/25,LHR
XX356,25-Apr-17,319,1640/25,LHR,1845/25,NCE
XX911,25-Apr-17,319,1640/25,FRA,1825/25,LHR
XX095,25-Apr-17,78B,1640/25,LHR,2345/25,YUL
XX160,25-Apr-17,789,1640/25,PVG,0510/26,LHR
XX1403,25-Apr-17,32A,1640/25,MAN,1745/25,LHR
XX717,25-Apr-17,767,1640/25,ZRH,1830/25,LHR
XX755,25-Apr-17,319,1640/25,BSL,1820/25,LHR
XX824,25-Apr-17,319,1640/25,LHR,1805/25,DUB
XX680,25-Apr-17,32A,1640/25,LHR,2040/25,IST
XX557,25-Apr-17,321,1645/25,FCO,1930/25,LHR
XX735,25-Apr-17,319,1645/25,GVA,1830/25,LHR
XX2653,25-Apr-17,31N,1645/25,SZG,1845/25,LGW
XX961,25-Apr-17,32A,1645/25,MUC,1850/25,LHR
XX322,25-Apr-17,32A,1645/25,LHR,1805/25,CDG
XX736,25-Apr-17,32A,1645/25,LHR,1830/25,GVA
XX2709,25-Apr-17,32E,1700/25,BCN,1915/25,LGW
XX179,25-Apr-17,77Z,1700/25,LHR,0055/26,JFK
XX567,25-Apr-17,319,1700/25,MXP,1905/25,LHR
XX580,25-Apr-17,32A,1700/25,LHR,1900/25,MXP
XX633,25-Apr-17,767,1700/25,ATH,2050/25,LHR
XX545,25-Apr-17,32A,1705/25,BLQ,1925/25,LHR
XX1420,25-Apr-17,32A,1705/25,LHR,1825/25,BHD
XX442,25-Apr-17,32A,1705/25,LHR,1825/25,AMS
XX921,25-Apr-17,319,1705/25,STR,1850/25,LHR
XX967,25-Apr-17,319,1705/25,HAM,1850/25,LHR
XX418,25-Apr-17,32A,1710/25,LHR,1830/25,LUX
XX869,25-Apr-17,32A,1710/25,BUD,1950/25,LHR
XX569,25-Apr-17,319,1710/25,LIN,1910/25,LHR
XX399,25-Apr-17,319,1710/25,BRU,1825/25,LHR
XX1402,25-Apr-17,319,1710/25,LHR,1815/25,MAN
XX1336,25-Apr-17,319,1715/25,LHR,1830/25,NCL
XX1492,25-Apr-17,32Z,1715/25,LHR,1840/25,GLA
XX987,25-Apr-17,32A,1715/25,TXL,1915/25,LHR
XX1316,25-Apr-17,32J,1715/25,LHR,1850/25,ABZ
XX2763,25-Apr-17,32E,1715/25,AMS,1835/25,LGW
XX056,25-Apr-17,38A,1720/25,JNB,0430/26,LHR
XX1315,25-Apr-17,319,1720/25,ABZ,1855/25,LHR
XX103,25-Apr-17,78B,1720/25,LHR,0215/26,YYC
XX2062,25-Apr-17,77K,1720/25,MRU,0540/26,LGW
XX441,25-Apr-17,321,1725/25,AMS,1845/25,LHR
XX058,25-Apr-17,74V,1730/25,CPT,0530/26,LHR
XX337,25-Apr-17,319,1730/25,ORY,1850/25,LHR
XX1458,25-Apr-17,32A,1730/25,LHR,1855/25,EDI
XX972,25-Apr-17,32A,1730/25,LHR,1910/25,HAM
XX2595,25-Apr-17,32M,1735/25,CTA,2055/25,LGW
XX748,25-Apr-17,32A,1735/25,LHR,1910/25,BSL
XX2731,25-Apr-17,32E,1735/25,TFS,2150/25,LGW
XX705,25-Apr-17,32A,1735/25,VIE,2000/25,LHR
XX807,25-Apr-17,319,1735/25,BLL,1925/25,LHR
XX2611,25-Apr-17,31N,1735/25,NAP,2025/25,LGW
XX570,25-Apr-17,32A,1735/25,LHR,1930/25,LIN
XX1495,25-Apr-17,321,1735/25,GLA,1900/25,LHR
