Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX759,04/28/2017,319,1135/28,BGO,1345/28,LHR
XX017,04/28/2017,78B,1135/28,LHR,2230/28,ICN
XX073,04/28/2017,789,1140/28,LHR,1855/28,AUH
XX665,04/28/2017,32A,1140/28,LCA,1645/28,LHR
XX001,04/28/2017,318,1140/28,LCY,1300/28,SNN
XX815,04/28/2017,32A,1140/28,CPH,1350/28,LHR
XX863,04/28/2017,32A,1140/28,PRG,1350/28,LHR
XX067,04/28/2017,74S,1140/28,LHR,1925/28,PHL
XX952,04/28/2017,319,1140/28,LHR,1335/28,MUC
XX816,04/28/2017,321,1140/28,LHR,1340/28,CPH
XX2679,04/28/2017,32E,1140/28,DBV,1430/28,LGW
XX8003,04/28/2017,76L,1140/28,ORY,2015/28,EWR
XX560,04/28/2017,767,1145/28,LHR,1420/28,FCO
XX2695,04/28/2017,31N,1145/28,FAO,1435/28,LGW
XX2961,04/28/2017,31N,1145/28,GLA,1320/28,LGW
XX1342,04/28/2017,319,1145/28,LHR,1250/28,LBA
XX238,04/28/2017,77Y,1150/28,BOS,1825/28,LHR
XX835,04/28/2017,32A,1150/28,DUB,1325/28,LHR
XX984,04/28/2017,319,1150/28,LHR,1345/28,TXL
XX2761,04/28/2017,31N,1155/28,AMS,1315/28,LGW
XX2794,04/28/2017,31N,1155/28,LGW,1420/28,VLC
XX178,04/28/2017,74S,1155/28,JFK,1845/28,LHR
XX347,04/28/2017,321,1155/28,NCE,1410/28,LHR
XX939,04/28/2017,319,1200/28,DUS,1330/28,LHR
XX107,04/28/2017,74S,1200/28,LHR,1915/28,DXB
XX2610,04/28/2017,32U,1200/28,LGW,1440/28,NAP
XX177,04/28/2017,77Y,1200/28,LHR,1955/28,JFK
XX438,04/28/2017,321,1205/28,LHR,1325/28,AMS
XX035,04/28/2017,78B,1205/28,LHR,2200/28,MAA
XX368,04/28/2017,32A,1205/28,LHR,1400/28,MRS
XX1446,04/28/2017,32J,1205/28,LHR,1335/28,EDI
XX701,04/28/2017,32A,1210/28,VIE,1440/28,LHR
XX093,04/28/2017,74S,1210/28,LHR,1955/28,YYZ
XX1416,04/28/2017,319,1210/28,LHR,1335/28,BHD
XX836,04/28/2017,319,1210/28,LHR,1335/28,DUB
XX1484,04/28/2017,32A,1210/28,LHR,1340/28,GLA
XX969,04/28/2017,32A,1210/28,HAM,1355/28,LHR
XX2715,04/28/2017,31N,1215/28,AGP,1515/28,LGW
XX632,04/28/2017,767,1215/28,LHR,1555/28,ATH
XX315,04/28/2017,32A,1215/28,CDG,1335/28,LHR
XX2676,04/28/2017,32E,1215/28,LGW,1645/28,PFO
XX575,04/28/2017,319,1220/28,LIN,1425/28,LHR
XX940,04/28/2017,32A,1220/28,LHR,1345/28,DUS
XX780,04/28/2017,767,1220/28,LHR,1455/28,ARN
XX873,04/28/2017,321,1220/28,KRK,1450/28,LHR
XX860,04/28/2017,32A,1225/28,LHR,1430/28,PRG
XX766,04/28/2017,319,1225/28,LHR,1440/28,OSL
XX314,04/28/2017,319,1225/28,LHR,1345/28,CDG
XX2578,04/28/2017,31N,1225/28,LGW,1420/28,TRN
XX1415,04/28/2017,319,1230/28,BHD,1355/28,LHR
XX2039,04/28/2017,77D,1230/28,LGW,2155/28,MCO
XX641,04/28/2017,32A,1230/28,ATH,1630/28,LHR
XX879,04/28/2017,32A,1230/28,LED,1605/28,LHR
XX993,04/28/2017,32A,1230/28,TXL,1435/28,LHR
XX1332,04/28/2017,319,1230/28,LHR,1345/28,NCL
XX2600,04/28/2017,31N,1235/28,LGW,1445/28,PSA
XX905,04/28/2017,319,1235/28,FRA,1425/28,LHR
XX974,04/28/2017,319,1240/28,LHR,1420/28,HAM
XX169,04/28/2017,77Z,1240/28,LHR,2355/28,PVG
XX396,04/28/2017,319,1240/28,LHR,1355/28,BRU
XX908,04/28/2017,319,1245/28,LHR,1430/28,FRA
XX1445,04/28/2017,319,1245/28,EDI,1415/28,LHR
XX209,04/28/2017,38A,1245/28,LHR,2215/28,MIA
XX263,04/28/2017,77Y,1245/28,LHR,1930/28,RUH
XX850,04/28/2017,32A,1250/28,LHR,1515/28,WAW
XX2780,04/28/2017,32E,1250/28,LGW,1650/28,FNC
XX081,04/28/2017,74V,1255/28,LHR,1925/28,ACC
XX435,04/28/2017,32A,1255/28,AMS,1420/28,LHR
XX2773,04/28/2017,31N,1255/28,JER,1355/28,LGW
XX1444,04/28/2017,319,1300/28,LHR,1425/28,EDI
XX732,04/28/2017,32A,1300/28,LHR,1445/28,GVA
XX2730,04/28/2017,32E,1300/28,LGW,1740/28,TFS
XX1395,04/28/2017,319,1300/28,MAN,1405/28,LHR
XX475,04/28/2017,32A,1300/28,BCN,1525/28,LHR
XX374,04/28/2017,319,1300/28,LHR,1450/28,TLS
XX1394,04/28/2017,32A,1305/28,LHR,1410/28,MAN
XX731,04/28/2017,319,1305/28,GVA,1450/28,LHR
XX232,04/28/2017,77Y,1305/28,DME,1700/28,LHR
XX460,04/28/2017,32Z,1305/28,LHR,1530/28,MAD
XX1487,04/28/2017,32A,1305/28,GLA,1435/28,LHR
XX2941,04/28/2017,32G,1305/28,EDI,1440/28,LGW
XX287,04/28/2017,38A,1310/28,LHR,0010/29,SFO
XX547,04/28/2017,321,1310/28,FCO,1555/28,LHR
XX243,04/28/2017,74V,1310/28,LHR,0035/29,MEX
XX830,04/28/2017,32Z,1310/28,LHR,1435/28,DUB
XX119,04/28/2017,77J,1315/28,LHR,2310/28,BLR
XX747,04/28/2017,319,1315/28,SVG,1520/28,LHR
XX1312,04/28/2017,32A,1315/28,LHR,1455/28,ABZ
XX335,04/28/2017,319,1315/28,ORY,1440/28,LHR
XX362,04/28/2017,32A,1315/28,LHR,1500/28,LYS
XX1309,04/28/2017,32A,1320/28,ABZ,1500/28,LHR
XX556,04/28/2017,32A,1320/28,LHR,1550/28,FCO
XX480,04/28/2017,32A,1320/28,LHR,1530/28,BCN
XX197,04/28/2017,77Z,1320/28,LHR,2335/28,IAH
XX345,04/28/2017,319,1325/28,NCE,1535/28,LHR
XX818,04/28/2017,32A,1325/28,LHR,1520/28,CPH
XX2782,04/28/2017,31N,1325/28,LGW,1550/28,OPO
XX395,04/28/2017,319,1325/28,BRU,1445/28,LHR
XX1343,04/28/2017,319,1325/28,LBA,1435/28,LHR
XX115,04/28/2017,74S,1330/28,LHR,2120/28,JFK
XX354,04/28/2017,32A,1330/28,LHR,1540/28,NCE
XX2709,04/28/2017,32M,1330/28,BCN,1545/28,LGW
XX164,04/28/2017,789,1335/28,TLV,1855/28,LHR
XX1334,04/28/2017,32A,1335/28,LHR,1450/28,NCL
XX779,04/28/2017,321,1340/28,ARN,1625/28,LHR
XX432,04/28/2017,321,1340/28,LHR,1500/28,AMS
XX703,04/28/2017,32A,1340/28,VIE,1610/28,LHR
XX219,04/28/2017,74V,1340/28,LHR,2330/28,DEN
XX289,04/28/2017,74V,1340/28,LHR,0025/29,PHX
XX149,04/28/2017,32J,1340/28,LHR,1830/28,BEY
XX716,04/28/2017,767,1345/28,LHR,1535/28,ZRH
XX715,04/28/2017,319,1345/28,ZRH,1540/28,LHR
XX868,04/28/2017,32A,1350/28,LHR,1620/28,BUD
XX001,04/28/2017,318,1350/28,SNN,2105/28,JFK
XX563,04/28/2017,32A,1350/28,LIN,1555/28,LHR
XX316,04/28/2017,319,1355/28,LHR,1515/28,CDG
XX279,04/28/2017,789,1400/28,LHR,0100/29,SJC
XX542,04/28/2017,321,1400/28,LHR,1610/28,BLQ
XX2233,04/28/2017,77C,1400/28,LGW,2130/28,BDA
XX2631,04/28/2017,31N,1405/28,ALC,1645/28,LGW
XX2666,04/28/2017,31N,1405/28,LGW,1755/28,RAK
XX566,04/28/2017,32C,1405/28,LHR,1610/28,MXP
XX960,04/28/2017,32A,1405/28,LHR,1605/28,MUC
XX910,04/28/2017,319,1405/28,LHR,1555/28,FRA
XX799,04/28/2017,32A,1410/28,HEL,1720/28,LHR
XX942,04/28/2017,32A,1410/28,LHR,1540/28,DUS
XX225,04/28/2017,78B,1410/28,LHR,0010/29,MSY
XX734,04/28/2017,319,1410/28,LHR,1600/28,GVA
XX462,04/28/2017,321,1410/28,LHR,1640/28,MAD
XX1417,04/28/2017,319,1415/28,BHD,1540/28,LHR
XX502,04/28/2017,32A,1415/28,LHR,1705/28,LIS
XX568,04/28/2017,32A,1415/28,LHR,1620/28,LIN
XX837,04/28/2017,319,1415/28,DUB,1540/28,LHR
XX1448,04/28/2017,319,1420/28,LHR,1550/28,EDI
XX1489,04/28/2017,32A,1420/28,GLA,1550/28,LHR
XX273,04/28/2017,77G,1420/28,LHR,0145/29,SAN
XX277,04/28/2017,78B,1420/28,LHR,2345/28,HYD
XX2585,04/28/2017,31G,1420/28,VCE,1630/28,LGW
XX1453,04/28/2017,32J,1420/28,EDI,1550/28,LHR
XX754,04/28/2017,319,1420/28,LHR,1600/28,BSL
XX439,04/28/2017,321,1420/28,AMS,1540/28,LHR
XX887,04/28/2017,321,1425/28,OTP,1755/28,LHR
XX953,04/28/2017,319,1425/28,MUC,1630/28,LHR
XX1333,04/28/2017,319,1425/28,NCL,1545/28,LHR
XX704,04/28/2017,32A,1430/28,LHR,1650/28,VIE
XX986,04/28/2017,32A,1430/28,LHR,1625/28,TXL
XX817,04/28/2017,321,1430/28,CPH,1635/28,LHR
XX2540,04/28/2017,32E,1430/28,LGW,1700/28,FCO
XX049,04/28/2017,74S,1430/28,LHR,0010/29,SEA
XX966,04/28/2017,319,1435/28,LHR,1620/28,HAM
XX016,04/28/2017,77G,1435/28,SIN,0405/29,LHR
XX677,04/28/2017,32A,1435/28,IST,1840/28,LHR
XX319,04/28/2017,319,1435/28,CDG,1555/28,LHR
XX397,04/28/2017,319,1440/28,BRU,1555/28,LHR
XX454,04/28/2017,32A,1440/28,LHR,1735/28,AGP
XX229,04/28/2017,78B,1440/28,LHR,2235/28,BWI
XX2586,04/28/2017,32E,1440/28,LGW,1655/28,VCE
XX941,04/28/2017,32A,1440/28,DUS,1610/28,LHR
XX2696,04/28/2017,31N,1440/28,LGW,1735/28,FAO
XX920,04/28/2017,319,1440/28,LHR,1630/28,STR
XX985,04/28/2017,319,1445/28,TXL,1645/28,LHR
XX005,04/28/2017,789,1445/28,LHR,0225/29,NRT
XX554,04/28/2017,32A,1445/28,LHR,1720/28,FCO
XX468,04/28/2017,32A,1445/28,LHR,1650/28,BIO
XX2644,04/28/2017,32M,1445/28,LGW,1800/28,MLA
XX450,04/28/2017,32A,1450/28,LHR,1715/28,PMI
XX369,04/28/2017,32A,1450/28,MRS,1650/28,LHR
XX2774,04/28/2017,31N,1455/28,LGW,1555/28,JER
XX1399,04/28/2017,32A,1455/28,MAN,1600/28,LHR
XX1447,04/28/2017,319,1500/28,EDI,1625/28,LHR
XX227,04/28/2017,77G,1500/28,LHR,0015/29,ATL
XX1396,04/28/2017,319,1500/28,LHR,1610/28,MAN
XX2634,04/28/2017,32M,1500/28,LGW,1735/28,ALC
XX009,04/28/2017,77J,1500/28,LHR,0240/29,BKK
XX1314,04/28/2017,319,1505/28,LHR,1645/28,ABZ
XX2762,04/28/2017,32M,1505/28,LGW,1625/28,AMS
XX297,04/28/2017,74S,1505/28,LHR,2340/28,ORD
XX113,04/28/2017,77Y,1505/28,LHR,2305/28,JFK
XX440,04/28/2017,32J,1510/28,LHR,1630/28,AMS
XX491,04/28/2017,32A,1510/28,GIB,1805/28,LHR
XX975,04/28/2017,319,1510/28,HAM,1655/28,LHR
XX2579,04/28/2017,31N,1510/28,TRN,1700/28,LGW
XX718,04/28/2017,319,1510/28,LHR,1700/28,ZRH
XX912,04/28/2017,319,1510/28,LHR,1655/28,FRA
XX034,04/28/2017,789,1510/28,KUL,0425/29,LHR
XX234,04/28/2017,32J,1510/28,DME,1920/28,LHR
XX032,04/28/2017,38A,1510/28,HKG,0350/29,LHR
XX269,04/28/2017,38A,1510/28,LHR,0220/29,LAX
XX348,04/28/2017,321,1515/28,LHR,1725/28,NCE
XX806,04/28/2017,32A,1515/28,LHR,1655/28,BLL
XX792,04/28/2017,32A,1515/28,LHR,1720/28,GOT
XX012,04/28/2017,38A,1515/28,SIN,0450/29,LHR
XX2795,04/28/2017,31N,1515/28,VLC,1745/28,LGW
XX861,04/28/2017,32A,1515/28,PRG,1720/28,LHR
XX336,04/28/2017,319,1520/28,LHR,1645/28,ORY
XX147,04/28/2017,32J,1520/28,LHR,2035/28,AMM
XX909,04/28/2017,319,1520/28,FRA,1710/28,LHR
XX398,04/28/2017,319,1520/28,LHR,1635/28,BRU
XX039,04/28/2017,77G,1520/28,LHR,0130/29,PEK
XX829,04/28/2017,32Z,1525/28,DUB,1655/28,LHR
XX2798,04/28/2017,31N,1525/28,LGW,1810/28,SVQ
XX2611,04/28/2017,32U,1525/28,NAP,1815/28,LGW
XX767,04/28/2017,319,1530/28,OSL,1755/28,LHR
XX494,04/28/2017,32A,1530/28,LHR,1755/28,MAH
XX820,04/28/2017,319,1530/28,LHR,1730/28,CPH
XX1335,04/28/2017,32A,1530/28,NCL,1645/28,LHR
XX954,04/28/2017,319,1530/28,LHR,1725/28,MUC
XX1488,04/28/2017,32A,1530/28,LHR,1700/28,GLA
XX559,04/28/2017,767,1530/28,FCO,1810/28,LHR
XX2273,04/28/2017,77C,1535/28,LGW,2330/28,JFK
XX856,04/28/2017,32A,1535/28,LHR,1735/28,PRG
XX1452,04/28/2017,32A,1535/28,LHR,1700/28,EDI
XX733,04/28/2017,32A,1535/28,GVA,1715/28,LHR
XX1313,04/28/2017,32A,1535/28,ABZ,1710/28,LHR
XX275,04/28/2017,74V,1540/28,LHR,0220/29,LAS
XX375,04/28/2017,319,1540/28,TLS,1735/28,LHR
XX2716,04/28/2017,32E,1540/28,LGW,1835/28,AGP
XX486,04/28/2017,32A,1540/28,LHR,1750/28,BCN
XX167,04/28/2017,77X,1545/28,LHR,2035/28,TLV
XX363,04/28/2017,32A,1545/28,LYS,1725/28,LHR
XX464,04/28/2017,319,1545/28,LHR,1810/28,MAD
XX028,04/28/2017,77G,1545/28,HKG,0435/29,LHR
XX2626,04/28/2017,32G,1550/28,LGW,1755/28,NCE
XX1418,04/28/2017,32A,1555/28,LHR,1720/28,BHD
XX433,04/28/2017,321,1555/28,AMS,1710/28,LHR
XX203,04/28/2017,74S,1600/28,LHR,2335/28,BOS
XX189,04/28/2017,789,1600/28,LHR,2350/28,EWR
XX782,04/28/2017,32A,1605/28,LHR,1840/28,ARN
XX994,04/28/2017,321,1605/28,LHR,1800/28,TXL
XX781,04/28/2017,767,1605/28,ARN,1850/28,LHR
XX323,04/28/2017,319,1610/28,CDG,1725/28,LHR
XX2944,04/28/2017,32E,1610/28,LGW,1740/28,EDI
XX099,04/28/2017,77Y,1610/28,LHR,2359/28,YYZ
XX978,04/28/2017,319,1610/28,LHR,1745/28,HAJ
XX2601,04/28/2017,31N,1615/28,PSA,1830/28,LGW
XX819,04/28/2017,32A,1615/28,CPH,1820/28,LHR
XX370,04/28/2017,32A,1615/28,LHR,1815/28,MRS
XX155,04/28/2017,78B,1615/28,LHR,2055/28,CAI
XX481,04/28/2017,32A,1615/28,BCN,1835/28,LHR
XX851,04/28/2017,32A,1615/28,WAW,1855/28,LHR
XX461,04/28/2017,32Z,1620/28,MAD,1845/28,LHR
XX956,04/28/2017,319,1620/28,LHR,1815/28,MUC
XX470,04/28/2017,32A,1620/28,LHR,1830/28,BCN
XX244,04/28/2017,77J,1620/28,EZE,0535/29,LHR
XX293,04/28/2017,74S,1620/28,LHR,0020/29,IAD
XX085,04/28/2017,74V,1620/28,LHR,0150/29,YVR
XX944,04/28/2017,319,1625/28,LHR,1750/28,DUS
XX1454,04/28/2017,319,1625/28,LHR,1750/28,EDI
XX1344,04/28/2017,319,1630/28,LHR,1735/28,LBA
XX768,04/28/2017,319,1630/28,LHR,1845/28,OSL
XX943,04/28/2017,32A,1630/28,DUS,1755/28,LHR
XX1455,04/28/2017,319,1630/28,EDI,1755/28,LHR
XX663,04/28/2017,767,1635/28,LCA,2130/28,LHR
XX2783,04/28/2017,31N,1635/28,OPO,1850/28,LGW
XX355,04/28/2017,32A,1635/28,NCE,1845/28,LHR
XX2775,04/28/2017,31N,1635/28,JER,1735/28,LGW
XX160,04/28/2017,789,1640/28,PVG,0510/29,LHR
XX824,04/28/2017,319,1640/28,LHR,1805/28,DUB
XX736,04/28/2017,32A,1640/28,LHR,1825/28,GVA
XX680,04/28/2017,32A,1640/28,LHR,2040/28,IST
XX755,04/28/2017,319,1640/28,BSL,1820/28,LHR
XX717,04/28/2017,767,1640/28,ZRH,1830/28,LHR
XX2776,04/28/2017,31N,1640/28,LGW,1740/28,JER
XX095,04/28/2017,78B,1640/28,LHR,2345/28,YUL
XX911,04/28/2017,319,1640/28,FRA,1825/28,LHR
XX356,04/28/2017,321,1640/28,LHR,1845/28,NCE
XX735,04/28/2017,319,1645/28,GVA,1830/28,LHR
XX1403,04/28/2017,319,1645/28,MAN,1750/28,LHR
XX557,04/28/2017,32A,1645/28,FCO,1930/28,LHR
XX961,04/28/2017,32A,1650/28,MUC,1855/28,LHR
XX179,04/28/2017,74V,1700/28,LHR,0055/29,JFK
XX633,04/28/2017,767,1700/28,ATH,2050/28,LHR
XX567,04/28/2017,32C,1700/28,MXP,1905/28,LHR
XX322,04/28/2017,32A,1700/28,LHR,1820/28,CDG
XX580,04/28/2017,319,1705/28,LHR,1905/28,MXP
XX967,04/28/2017,319,1705/28,HAM,1850/28,LHR
XX921,04/28/2017,319,1705/28,STR,1850/28,LHR
XX442,04/28/2017,32A,1705/28,LHR,1825/28,AMS
XX1420,04/28/2017,32A,1705/28,LHR,1825/28,BHD
XX545,04/28/2017,321,1705/28,BLQ,1925/28,LHR
XX569,04/28/2017,32A,1710/28,LIN,1910/28,LHR
XX1402,04/28/2017,32A,1710/28,LHR,1815/28,MAN
XX869,04/28/2017,32A,1710/28,BUD,1950/28,LHR
XX2764,04/28/2017,32M,1710/28,LGW,1830/28,AMS
XX418,04/28/2017,32A,1710/28,LHR,1830/28,LUX
XX2763,04/28/2017,32M,1715/28,AMS,1840/28,LGW
XX1316,04/28/2017,32J,1715/28,LHR,1850/28,ABZ
XX987,04/28/2017,32A,1715/28,TXL,1915/28,LHR
XX1492,04/28/2017,321,1715/28,LHR,1840/28,GLA
XX1336,04/28/2017,321,1715/28,LHR,1830/28,NCL
XX1315,04/28/2017,319,1720/28,ABZ,1855/28,LHR
XX399,04/28/2017,319,1720/28,BRU,1835/28,LHR
XX2062,04/28/2017,77K,1720/28,MRU,0530/29,LGW
XX103,04/28/2017,789,1720/28,LHR,0215/29,YYC
XX215,04/28/2017,77G,1720/28,LHR,0050/29,BOS
XX056,04/28/2017,38A,1720/28,JNB,0430/29,LHR
XX441,04/28/2017,32J,1725/28,AMS,1845/28,LHR
XX337,04/28/2017,319,1730/28,ORY,1850/28,LHR
XX972,04/28/2017,321,1730/28,LHR,1910/28,HAM
XX1458,04/28/2017,319,1730/28,LHR,1855/28,EDI
XX058,04/28/2017,74V,1730/28,CPT,0530/29,LHR
XX705,04/28/2017,32A,1735/28,VIE,2000/28,LHR
XX2781,04/28/2017,32E,1735/28,FNC,2115/28,LGW
XX463,04/28/2017,321,1735/28,MAD,1955/28,LHR
XX558,04/28/2017,32A,1735/28,LHR,2010/28,FCO
XX570,04/28/2017,32A,1735/28,LHR,1930/28,LIN
XX2677,04/28/2017,32E,1735/28,PFO,2225/28,LGW
XX807,04/28/2017,32A,1735/28,BLL,1925/28,LHR
XX748,04/28/2017,319,1735/28,LHR,1910/28,BSL
XX2588,04/28/2017,31N,1740/28,LGW,1950/28,VCE
XX469,04/28/2017,32A,1740/28,BIO,1930/28,LHR
XX913,04/28/2017,319,1740/28,FRA,1925/28,LHR
XX1495,04/28/2017,32A,1740/28,GLA,1905/28,LHR
XX719,04/28/2017,319,1740/28,ZRH,1930/28,LHR
XX798,04/28/2017,32A,1740/28,LHR,2035/28,HEL
XX031,04/28/2017,38A,1740/28,LHR,0540/29,HKG
XX1459,04/28/2017,32A,1740/28,EDI,1910/28,LHR
XX838,04/28/2017,319,1745/28,LHR,1905/28,DUB
XX2718,04/28/2017,31N,1750/28,LGW,2045/28,AGP
XX503,04/28/2017,32A,1750/28,LIS,2025/28,LHR
XX2541,04/28/2017,32E,1750/28,FCO,2030/28,LGW
XX2587,04/28/2017,32E,1755/28,VCE,2010/28,LGW
XX822,04/28/2017,32Z,1755/28,LHR,1955/28,CPH
XX1486,04/28/2017,319,1755/28,LHR,1925/28,GLA
XX338,04/28/2017,319,1800/28,LHR,1920/28,ORY
XX884,04/28/2017,321,1800/28,LHR,2115/28,OTP
XX1419,04/28/2017,32A,1800/28,BHD,1920/28,LHR
XX793,04/28/2017,32A,1805/28,GOT,2015/28,LHR
XX946,04/28/2017,32A,1805/28,LHR,1930/28,DUS
XX055,04/28/2017,38A,1805/28,LHR,0505/29,JNB
XX451,04/28/2017,32A,1810/28,PMI,2045/28,LHR
XX2710,04/28/2017,31G,1810/28,LGW,2025/28,BCN
XX1345,04/28/2017,319,1810/28,LBA,1920/28,LHR
XX1426,04/28/2017,32A,1810/28,LHR,1935/28,BHD
XX364,04/28/2017,32A,1815/28,LHR,1955/28,LYS
XX821,04/28/2017,319,1815/28,CPH,2020/28,LHR
XX706,04/28/2017,32A,1815/28,LHR,2030/28,VIE
XX955,04/28/2017,319,1815/28,MUC,2015/28,LHR
XX482,04/28/2017,32A,1815/28,LHR,2020/28,BCN
XX555,04/28/2017,32A,1815/28,FCO,2055/28,LHR
XX2639,04/28/2017,32M,1820/28,ALC,2050/28,LGW
XX988,04/28/2017,32A,1820/28,LHR,2010/28,TXL
XX2777,04/28/2017,31N,1820/28,JER,1920/28,LGW
XX857,04/28/2017,32A,1820/28,PRG,2025/28,LHR
XX802,04/28/2017,319,1820/28,LHR,2020/28,GOT
XX770,04/28/2017,319,1825/28,LHR,2040/28,OSL
XX257,04/28/2017,789,1825/28,LHR,0250/29,DEL
XX2945,04/28/2017,32E,1825/28,EDI,2000/28,LGW
XX455,04/28/2017,32A,1825/28,AGP,2110/28,LHR
XX1463,04/28/2017,319,1825/28,EDI,1955/28,LHR
XX2697,04/28/2017,31N,1830/28,FAO,2120/28,LGW
XX979,04/28/2017,319,1830/28,HAJ,2005/28,LHR
XX2731,04/28/2017,32E,1830/28,TFS,2245/28,LGW
XX2788,04/28/2017,31N,1830/28,LGW,2005/28,BOD
XX2964,04/28/2017,31N,1835/28,LGW,1955/28,GLA
XX487,04/28/2017,32A,1835/28,BCN,2050/28,LHR
XX444,04/28/2017,321,1835/28,LHR,1955/28,AMS
XX2667,04/28/2017,31N,1840/28,RAK,2215/28,LGW
XX404,04/28/2017,319,1840/28,LHR,1950/28,BRU
XX246,04/28/2017,77Z,1840/28,GRU,0605/29,LHR
XX349,04/28/2017,321,1840/28,NCE,2050/28,LHR
XX2627,04/28/2017,32G,1840/28,NCE,2035/28,LGW
XX916,04/28/2017,319,1840/28,LHR,2020/28,FRA
XX2159,04/28/2017,77C,1845/28,UVF,1950/28,POS
XX2645,04/28/2017,32M,1845/28,MLA,2205/28,LGW
XX823,04/28/2017,319,1845/28,DUB,2010/28,LHR
XX079,04/28/2017,77Y,1845/28,LHR,0215/29,MCT
XX945,04/28/2017,319,1845/28,DUS,2010/28,LHR
XX720,04/28/2017,319,1845/28,LHR,2035/28,ZRH
XX183,04/28/2017,74S,1850/28,LHR,0235/29,JFK
XX495,04/28/2017,32A,1850/28,MAH,2115/28,LHR
XX995,04/28/2017,321,1855/28,TXL,2050/28,LHR
XX2799,04/28/2017,31N,1855/28,SVQ,2135/28,LGW
XX011,04/28/2017,38A,1855/28,LHR,0805/29,SIN
XX465,04/28/2017,319,1900/28,MAD,2115/28,LHR
XX858,04/28/2017,32A,1900/28,LHR,2100/28,PRG
XX1407,04/28/2017,32A,1900/28,MAN,2005/28,LHR
XX2157,04/28/2017,77D,1900/28,ANU,2030/28,TAB
XX239,04/28/2017,77Y,1900/28,LHR,0220/29,BOS
XX957,04/28/2017,319,1900/28,MUC,2100/28,LHR
XX738,04/28/2017,32A,1905/28,LHR,2045/28,GVA
XX1421,04/28/2017,32A,1905/28,BHD,2025/28,LHR
XX786,04/28/2017,319,1905/28,LHR,2135/28,ARN
XX371,04/28/2017,32A,1905/28,MRS,2100/28,LHR
XX327,04/28/2017,32A,1910/28,CDG,2025/28,LHR
XX1462,04/28/2017,767,1910/28,LHR,2035/28,EDI
XX054,04/28/2017,74V,1910/28,JNB,0620/29,LHR
XX504,04/28/2017,32A,1915/28,LHR,2200/28,LIS
XX033,04/28/2017,789,1915/28,LHR,0805/29,KUL
XX737,04/28/2017,32A,1915/28,GVA,2050/28,LHR
XX2765,04/28/2017,32M,1915/28,AMS,2030/28,LGW
XX598,04/28/2017,321,1915/28,LHR,2125/28,VCE
XX1337,04/28/2017,321,1915/28,NCL,2030/28,LHR
XX756,04/28/2017,319,1915/28,LHR,2055/28,BSL
XX2778,04/28/2017,31N,1920/28,LGW,2025/28,JER
XX471,04/28/2017,32A,1920/28,BCN,2130/28,LHR
XX443,04/28/2017,32A,1920/28,AMS,2035/28,LHR
XX544,04/28/2017,319,1920/28,LHR,2130/28,BLQ
XX419,04/28/2017,32A,1920/28,LUX,2045/28,LHR
XX970,04/28/2017,32A,1920/28,LHR,2055/28,HAJ
XX783,04/28/2017,32A,1920/28,ARN,2150/28,LHR
XX1497,04/28/2017,321,1925/28,GLA,2045/28,LHR
XX253,04/28/2017,77J,1925/28,NAS,2050/28,GCM
XX769,04/28/2017,319,1925/28,OSL,2135/28,LHR
XX2717,04/28/2017,32E,1925/28,AGP,2210/28,LGW
XX1404,04/28/2017,32A,1930/28,LHR,2030/28,MAN
XX958,04/28/2017,319,1930/28,LHR,2125/28,MUC
XX1465,04/28/2017,319,1930/28,EDI,2055/28,LHR
XX376,04/28/2017,32A,1935/28,LHR,2125/28,TLS
XX826,04/28/2017,319,1935/28,LHR,2055/28,DUB
XX326,04/28/2017,319,1935/28,LHR,2050/28,CDG
XX1317,04/28/2017,32J,1935/28,ABZ,2105/28,LHR
XX357,04/28/2017,321,1940/28,NCE,2140/28,LHR
XX839,04/28/2017,319,1940/28,DUB,2055/28,LHR
XX634,04/28/2017,32A,1950/28,LHR,2325/28,ATH
XX581,04/28/2017,319,1950/28,MXP,2140/28,LHR
XX352,04/28/2017,32Z,1950/28,LHR,2150/28,NCE
XX749,04/28/2017,319,1955/28,BSL,2130/28,LHR
XX1338,04/28/2017,32A,1955/28,LHR,2105/28,NCL
XX870,04/28/2017,32A,1955/28,LHR,2225/28,BUD
XX1318,04/28/2017,32A,2000/28,LHR,2130/28,ABZ
XX1498,04/28/2017,32A,2000/28,LHR,2125/28,GLA
XX1493,04/28/2017,319,2005/28,GLA,2125/28,LHR
XX153,04/28/2017,77J,2010/28,LHR,0155/29,IKA
XX1456,04/28/2017,32A,2010/28,LHR,2130/28,EDI
XX138,04/28/2017,789,2015/28,BOM,0550/29,LHR
XX2946,04/28/2017,31N,2015/28,LGW,2135/28,EDI
XX064,04/28/2017,74V,2015/28,NBO,0455/29,LHR
XX142,04/28/2017,789,2020/28,DEL,0530/29,LHR
XX109,04/28/2017,77Y,2020/28,LHR,0330/29,DXB
XX199,04/28/2017,77G,2025/28,LHR,0540/29,BOM
XX057,04/28/2017,74S,2025/28,LHR,0715/29,JNB
XX059,04/28/2017,74V,2030/28,LHR,0800/29,CPT
XX052,04/28/2017,77Y,2030/28,SEA,0600/29,LHR
XX1496,04/28/2017,32A,2035/28,LHR,2200/28,GLA
XX2589,04/28/2017,31N,2035/28,VCE,2240/28,LGW
